flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-27,active,"{'airport': 'Haneda Airport', 'timezone': 'Asia/Tokyo', 'iata': 'HND', 'icao': 'RJTT', 'terminal': '3', 'gate': '146', 'delay': 35, 'scheduled': '2023-11-27T00:10:00+00:00', 'estimated': '2023-11-27T00:10:00+00:00', 'actual': '2023-11-27T00:45:00+00:00', 'estimated_runway': '2023-11-27T00:45:00+00:00', 'actual_runway': '2023-11-27T00:45:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T06:45:00+00:00', 'estimated': '2023-11-27T06:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SriLankan Airlines', 'iata': 'UL', 'icao': 'ALK'}","{'number': '3335', 'iata': 'UL3335', 'icao': 'ALK3335', 'codeshared': {'airline_name': 'jal', 'airline_iata': 'jl', 'airline_icao': 'jal', 'flight_number': '35', 'flight_iata': 'jl35', 'flight_icao': 'jal35'}}",,
2023-11-27,active,"{'airport': 'Haneda Airport', 'timezone': 'Asia/Tokyo', 'iata': 'HND', 'icao': 'RJTT', 'terminal': '3', 'gate': '146', 'delay': 35, 'scheduled': '2023-11-27T00:10:00+00:00', 'estimated': '2023-11-27T00:10:00+00:00', 'actual': '2023-11-27T00:45:00+00:00', 'estimated_runway': '2023-11-27T00:45:00+00:00', 'actual_runway': '2023-11-27T00:45:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T06:45:00+00:00', 'estimated': '2023-11-27T06:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '4026', 'iata': 'QF4026', 'icao': 'QFA4026', 'codeshared': {'airline_name': 'jal', 'airline_iata': 'jl', 'airline_icao': 'jal', 'flight_number': '35', 'flight_iata': 'jl35', 'flight_icao': 'jal35'}}",,
2023-11-27,active,"{'airport': 'Hawkes Bay', 'timezone': 'Pacific/Auckland', 'iata': 'NPE', 'icao': 'NZNR', 'terminal': None, 'gate': '7', 'delay': 7, 'scheduled': '2023-11-27T06:30:00+00:00', 'estimated': '2023-11-27T06:30:00+00:00', 'actual': '2023-11-27T06:37:00+00:00', 'estimated_runway': '2023-11-27T06:37:00+00:00', 'actual_runway': '2023-11-27T06:37:00+00:00'}","{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': 'D', 'gate': 'D15', 'baggage': None, 'delay': 4, 'scheduled': '2023-11-27T08:10:00+00:00', 'estimated': '2023-11-27T08:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '5771', 'iata': 'NZ5771', 'icao': 'ANZ5771', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '28', 'delay': 6, 'scheduled': '2023-11-27T07:05:00+00:00', 'estimated': '2023-11-27T07:05:00+00:00', 'actual': '2023-11-27T07:11:00+00:00', 'estimated_runway': '2023-11-27T07:11:00+00:00', 'actual_runway': '2023-11-27T07:11:00+00:00'}","{'airport': 'Dunedin International', 'timezone': 'Pacific/Auckland', 'iata': 'DUD', 'icao': 'NZDN', 'terminal': 'D', 'gate': '9', 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T09:00:00+00:00', 'estimated': '2023-11-27T09:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '8457', 'iata': 'QF8457', 'icao': 'QFA8457', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '671', 'flight_iata': 'nz671', 'flight_icao': 'anz671'}}",,
2023-11-27,active,"{'airport': 'Haneda Airport', 'timezone': 'Asia/Tokyo', 'iata': 'HND', 'icao': 'RJTT', 'terminal': '3', 'gate': '108B', 'delay': 41, 'scheduled': '2023-11-27T00:05:00+00:00', 'estimated': '2023-11-27T00:05:00+00:00', 'actual': '2023-11-27T00:46:00+00:00', 'estimated_runway': '2023-11-27T00:46:00+00:00', 'actual_runway': '2023-11-27T00:46:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T06:45:00+00:00', 'estimated': '2023-11-27T06:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'ANA', 'iata': 'NH', 'icao': 'ANA'}","{'number': '885', 'iata': 'NH885', 'icao': 'ANA885', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'I', 'gate': None, 'delay': 2, 'scheduled': '2023-11-27T01:30:00+00:00', 'estimated': '2023-11-27T01:30:00+00:00', 'actual': '2023-11-27T01:31:00+00:00', 'estimated_runway': '2023-11-27T01:31:00+00:00', 'actual_runway': '2023-11-27T01:31:00+00:00'}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': '2', 'gate': '261', 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T09:15:00+00:00', 'estimated': '2023-11-27T09:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Korean Air', 'iata': 'KE', 'icao': 'KAL'}","{'number': '5630', 'iata': 'KE5630', 'icao': 'KAL5630', 'codeshared': {'airline_name': 'garuda indonesia', 'airline_iata': 'ga', 'airline_icao': 'gia', 'flight_number': '870', 'flight_iata': 'ga870', 'flight_icao': 'gia870'}}",,
2023-11-27,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'I', 'gate': '4', 'delay': 10, 'scheduled': '2023-11-27T01:35:00+00:00', 'estimated': '2023-11-27T01:35:00+00:00', 'actual': '2023-11-27T01:45:00+00:00', 'estimated_runway': '2023-11-27T01:45:00+00:00', 'actual_runway': '2023-11-27T01:45:00+00:00'}","{'airport': 'Shanghai Pudong International', 'timezone': 'Asia/Shanghai', 'iata': 'PVG', 'icao': 'ZSPD', 'terminal': '1', 'gate': None, 'baggage': '14', 'delay': None, 'scheduled': '2023-11-27T08:00:00+00:00', 'estimated': '2023-11-27T08:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '5030', 'iata': 'MU5030', 'icao': 'CES5030', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Ngurah Rai International', 'timezone': 'Asia/Makassar', 'iata': 'DPS', 'icao': 'WADD', 'terminal': 'I', 'gate': None, 'delay': 2, 'scheduled': '2023-11-27T01:30:00+00:00', 'estimated': '2023-11-27T01:30:00+00:00', 'actual': '2023-11-27T01:31:00+00:00', 'estimated_runway': '2023-11-27T01:31:00+00:00', 'actual_runway': '2023-11-27T01:31:00+00:00'}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': '2', 'gate': '261', 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T09:15:00+00:00', 'estimated': '2023-11-27T09:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Garuda Indonesia', 'iata': 'GA', 'icao': 'GIA'}","{'number': '870', 'iata': 'GA870', 'icao': 'GIA870', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Krasnojarsk', 'timezone': 'Asia/Krasnoyarsk', 'iata': 'KJA', 'icao': 'UNKL', 'terminal': '1', 'gate': None, 'delay': 21, 'scheduled': '2023-11-27T00:20:00+00:00', 'estimated': '2023-11-27T00:20:00+00:00', 'actual': '2023-11-27T00:40:00+00:00', 'estimated_runway': '2023-11-27T00:40:00+00:00', 'actual_runway': '2023-11-27T00:40:00+00:00'}","{'airport': 'Phuket International', 'timezone': 'Asia/Bangkok', 'iata': 'HKT', 'icao': 'VTSP', 'terminal': 'I', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T07:40:00+00:00', 'estimated': '2023-11-27T07:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Pegas Fly', 'iata': 'IK', 'icao': 'KAR'}","{'number': '3519', 'iata': 'IK3519', 'icao': 'KAR3519', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': 'E28', 'delay': 34, 'scheduled': '2023-11-27T01:00:00+00:00', 'estimated': '2023-11-27T01:00:00+00:00', 'actual': '2023-11-27T01:33:00+00:00', 'estimated_runway': '2023-11-27T01:33:00+00:00', 'actual_runway': '2023-11-27T01:33:00+00:00'}","{'airport': 'Taiwan Taoyuan International (Chiang Kai Shek International)', 'timezone': 'Asia/Taipei', 'iata': 'TPE', 'icao': 'RCTP', 'terminal': '1', 'gate': 'B4', 'baggage': '1A', 'delay': 8, 'scheduled': '2023-11-27T05:35:00+00:00', 'estimated': '2023-11-27T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Scoot', 'iata': 'TR', 'icao': 'TGW'}","{'number': '898', 'iata': 'TR898', 'icao': 'TGW898', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '18', 'delay': None, 'scheduled': '2023-11-27T00:35:00+00:00', 'estimated': '2023-11-27T00:35:00+00:00', 'actual': '2023-11-27T00:30:00+00:00', 'estimated_runway': '2023-11-27T00:30:00+00:00', 'actual_runway': '2023-11-27T00:30:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': '14', 'delay': None, 'scheduled': '2023-11-27T05:15:00+00:00', 'estimated': '2023-11-27T05:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'ANA', 'iata': 'NH', 'icao': 'ANA'}","{'number': '5485', 'iata': 'NH5485', 'icao': 'ANA5485', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '218', 'flight_iata': 'sq218', 'flight_icao': 'sia218'}}",,
