flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-29,active,"{'airport': 'Tontouta', 'timezone': 'Pacific/Noumea', 'iata': 'NOU', 'icao': 'NWWW', 'terminal': None, 'gate': None, 'delay': 2, 'scheduled': '2023-11-29T01:05:00+00:00', 'estimated': '2023-11-29T01:05:00+00:00', 'actual': '2023-11-29T01:06:00+00:00', 'estimated_runway': '2023-11-29T01:06:00+00:00', 'actual_runway': '2023-11-29T01:06:00+00:00'}","{'airport': 'Narita International Airport', 'timezone': 'Asia/Tokyo', 'iata': 'NRT', 'icao': 'RJAA', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T07:55:00+00:00', 'estimated': '2023-11-29T07:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Aircalin', 'iata': 'SB', 'icao': 'ACI'}","{'number': '800', 'iata': 'SB800', 'icao': 'ACI800', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Tontouta', 'timezone': 'Pacific/Noumea', 'iata': 'NOU', 'icao': 'NWWW', 'terminal': None, 'gate': None, 'delay': 2, 'scheduled': '2023-11-29T01:05:00+00:00', 'estimated': '2023-11-29T01:05:00+00:00', 'actual': '2023-11-29T01:06:00+00:00', 'estimated_runway': '2023-11-29T01:06:00+00:00', 'actual_runway': '2023-11-29T01:06:00+00:00'}","{'airport': 'Narita International Airport', 'timezone': 'Asia/Tokyo', 'iata': 'NRT', 'icao': 'RJAA', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T07:55:00+00:00', 'estimated': '2023-11-29T07:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jet Linx Aviation', 'iata': 'JL', 'icao': 'JTL'}","{'number': '5370', 'iata': 'JL5370', 'icao': 'JTL5370', 'codeshared': {'airline_name': 'aircalin', 'airline_iata': 'sb', 'airline_icao': 'aci', 'flight_number': '800', 'flight_iata': 'sb800', 'flight_icao': 'aci800'}}",,
2023-11-29,active,"{'airport': 'Tontouta', 'timezone': 'Pacific/Noumea', 'iata': 'NOU', 'icao': 'NWWW', 'terminal': None, 'gate': None, 'delay': 2, 'scheduled': '2023-11-29T01:05:00+00:00', 'estimated': '2023-11-29T01:05:00+00:00', 'actual': '2023-11-29T01:06:00+00:00', 'estimated_runway': '2023-11-29T01:06:00+00:00', 'actual_runway': '2023-11-29T01:06:00+00:00'}","{'airport': 'Narita International Airport', 'timezone': 'Asia/Tokyo', 'iata': 'NRT', 'icao': 'RJAA', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T07:55:00+00:00', 'estimated': '2023-11-29T07:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air France', 'iata': 'AF', 'icao': 'AFR'}","{'number': '4020', 'iata': 'AF4020', 'icao': 'AFR4020', 'codeshared': {'airline_name': 'aircalin', 'airline_iata': 'sb', 'airline_icao': 'aci', 'flight_number': '800', 'flight_iata': 'sb800', 'flight_icao': 'aci800'}}",,
2023-11-29,active,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': '30', 'delay': 25, 'scheduled': '2023-11-29T01:25:00+00:00', 'estimated': '2023-11-29T01:25:00+00:00', 'actual': '2023-11-29T01:50:00+00:00', 'estimated_runway': '2023-11-29T01:50:00+00:00', 'actual_runway': '2023-11-29T01:50:00+00:00'}","{'airport': 'Narita International Airport', 'timezone': 'Asia/Tokyo', 'iata': 'NRT', 'icao': 'RJAA', 'terminal': '2', 'gate': '64', 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T06:30:00+00:00', 'estimated': '2023-11-29T06:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'American Airlines', 'iata': 'AA', 'icao': 'AAL'}","{'number': '8884', 'iata': 'AA8884', 'icao': 'AAL8884', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '524', 'flight_iata': 'cx524', 'flight_icao': 'cpa524'}}",,
2023-11-29,active,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': '30', 'delay': 25, 'scheduled': '2023-11-29T01:25:00+00:00', 'estimated': '2023-11-29T01:25:00+00:00', 'actual': '2023-11-29T01:50:00+00:00', 'estimated_runway': '2023-11-29T01:50:00+00:00', 'actual_runway': '2023-11-29T01:50:00+00:00'}","{'airport': 'Narita International Airport', 'timezone': 'Asia/Tokyo', 'iata': 'NRT', 'icao': 'RJAA', 'terminal': '2', 'gate': '64', 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T06:30:00+00:00', 'estimated': '2023-11-29T06:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jet Linx Aviation', 'iata': 'JL', 'icao': 'JTL'}","{'number': '7040', 'iata': 'JL7040', 'icao': 'JTL7040', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '524', 'flight_iata': 'cx524', 'flight_icao': 'cpa524'}}",,
2023-11-29,active,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': '35', 'delay': 24, 'scheduled': '2023-11-29T02:30:00+00:00', 'estimated': '2023-11-29T02:30:00+00:00', 'actual': '2023-11-29T02:54:00+00:00', 'estimated_runway': '2023-11-29T02:54:00+00:00', 'actual_runway': '2023-11-29T02:54:00+00:00'}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': '1', 'gate': '130', 'baggage': '14', 'delay': 12, 'scheduled': '2023-11-29T06:40:00+00:00', 'estimated': '2023-11-29T06:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': ""T'Way Air"", 'iata': 'TW', 'icao': 'TWB'}","{'number': '118', 'iata': 'TW118', 'icao': 'TWB118', 'codeshared': None}","{'registration': 'HL8363', 'iata': 'B738', 'icao': 'B738', 'icao24': '71C363'}","{'updated': '2023-11-28T18:49:44+00:00', 'latitude': 22.3241, 'longitude': 113.899, 'altitude': 0, 'direction': 250, 'speed_horizontal': 51.856, 'speed_vertical': 0, 'is_ground': True}"
2023-11-29,active,"{'airport': 'Tashkent International', 'timezone': 'Asia/Tashkent', 'iata': 'TAS', 'icao': 'UTTT', 'terminal': '2', 'gate': None, 'delay': 2, 'scheduled': '2023-11-29T00:00:00+00:00', 'estimated': '2023-11-29T00:00:00+00:00', 'actual': '2023-11-29T00:01:00+00:00', 'estimated_runway': '2023-11-29T00:01:00+00:00', 'actual_runway': '2023-11-29T00:01:00+00:00'}","{'airport': 'Krasnojarsk', 'timezone': 'Asia/Krasnoyarsk', 'iata': 'KJA', 'icao': 'UNKL', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T05:20:00+00:00', 'estimated': '2023-11-29T05:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Rossiya Airlines', 'iata': 'FV', 'icao': 'SDM'}","{'number': '6726', 'iata': 'FV6726', 'icao': 'SDM6726', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': '1', 'gate': '109', 'delay': 10, 'scheduled': '2023-11-29T01:45:00+00:00', 'estimated': '2023-11-29T01:45:00+00:00', 'actual': '2023-11-29T01:54:00+00:00', 'estimated_runway': '2023-11-29T01:54:00+00:00', 'actual_runway': '2023-11-29T01:54:00+00:00'}","{'airport': 'Duong Dong', 'timezone': 'Asia/Ho_Chi_Minh', 'iata': 'PQC', 'icao': 'VVPQ', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T05:35:00+00:00', 'estimated': '2023-11-29T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': None, 'iata': 'H1', 'icao': 'H1'}","{'number': '4540', 'iata': 'H14540', 'icao': 'H14540', 'codeshared': {'airline_name': 'vietjet air', 'airline_iata': 'vj', 'airline_icao': 'vjc', 'flight_number': '975', 'flight_iata': 'vj975', 'flight_icao': 'vjc975'}}",,
2023-11-29,active,"{'airport': 'Wellington International', 'timezone': 'Pacific/Auckland', 'iata': 'WLG', 'icao': 'NZWN', 'terminal': None, 'gate': '17', 'delay': 6, 'scheduled': '2023-11-29T07:30:00+00:00', 'estimated': '2023-11-29T07:30:00+00:00', 'actual': '2023-11-29T07:36:00+00:00', 'estimated_runway': '2023-11-29T07:36:00+00:00', 'actual_runway': '2023-11-29T07:36:00+00:00'}","{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '29', 'baggage': 'DTB2', 'delay': None, 'scheduled': '2023-11-29T08:35:00+00:00', 'estimated': '2023-11-29T08:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'EVA Air', 'iata': 'BR', 'icao': 'EVA'}","{'number': '3258', 'iata': 'BR3258', 'icao': 'EVA3258', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '408', 'flight_iata': 'nz408', 'flight_icao': 'anz408'}}",,
2023-11-29,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '31', 'delay': 17, 'scheduled': '2023-11-29T08:00:00+00:00', 'estimated': '2023-11-29T08:00:00+00:00', 'actual': '2023-11-29T08:16:00+00:00', 'estimated_runway': '2023-11-29T08:16:00+00:00', 'actual_runway': '2023-11-29T08:16:00+00:00'}","{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': 'D', 'gate': 'D18', 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T09:25:00+00:00', 'estimated': '2023-11-29T09:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '523', 'iata': 'NZ523', 'icao': 'ANZ523', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Haneda Airport', 'timezone': 'Asia/Tokyo', 'iata': 'HND', 'icao': 'RJTT', 'terminal': '3', 'gate': '112', 'delay': 21, 'scheduled': '2023-11-29T00:10:00+00:00', 'estimated': '2023-11-29T00:10:00+00:00', 'actual': '2023-11-29T00:30:00+00:00', 'estimated_runway': '2023-11-29T00:30:00+00:00', 'actual_runway': '2023-11-29T00:30:00+00:00'}","{'airport': 'Suvarnabhumi International', 'timezone': 'Asia/Bangkok', 'iata': 'BKK', 'icao': 'VTBS', 'terminal': 'MAIN', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T05:05:00+00:00', 'estimated': '2023-11-29T05:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'JAL', 'iata': 'JL', 'icao': 'JAL'}","{'number': '33', 'iata': 'JL33', 'icao': 'JAL33', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': '1', 'gate': '109', 'delay': 10, 'scheduled': '2023-11-29T01:45:00+00:00', 'estimated': '2023-11-29T01:45:00+00:00', 'actual': '2023-11-29T01:54:00+00:00', 'estimated_runway': '2023-11-29T01:54:00+00:00', 'actual_runway': '2023-11-29T01:54:00+00:00'}","{'airport': 'Duong Dong', 'timezone': 'Asia/Ho_Chi_Minh', 'iata': 'PQC', 'icao': 'VVPQ', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T05:35:00+00:00', 'estimated': '2023-11-29T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'FlexFlight', 'iata': 'W2', 'icao': 'FXT'}","{'number': '4975', 'iata': 'W24975', 'icao': 'FXT4975', 'codeshared': {'airline_name': 'vietjet air', 'airline_iata': 'vj', 'airline_icao': 'vjc', 'flight_number': '975', 'flight_iata': 'vj975', 'flight_icao': 'vjc975'}}",,
2023-11-29,active,"{'airport': 'Noibai International', 'timezone': 'Asia/Ho_Chi_Minh', 'iata': 'HAN', 'icao': 'VVNB', 'terminal': 'T2', 'gate': None, 'delay': 10, 'scheduled': '2023-11-29T00:35:00+00:00', 'estimated': '2023-11-29T00:35:00+00:00', 'actual': '2023-11-29T00:45:00+00:00', 'estimated_runway': '2023-11-29T00:45:00+00:00', 'actual_runway': '2023-11-29T00:45:00+00:00'}","{'airport': 'Kansai International', 'timezone': 'Asia/Tokyo', 'iata': 'KIX', 'icao': 'RJBB', 'terminal': '1', 'gate': '32', 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T06:40:00+00:00', 'estimated': '2023-11-29T06:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Vietnam Airlines', 'iata': 'VN', 'icao': 'HVN'}","{'number': '330', 'iata': 'VN330', 'icao': 'HVN330', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Kunming', 'timezone': 'Asia/Shanghai', 'iata': 'KMG', 'icao': 'ZPPP', 'terminal': None, 'gate': None, 'delay': 11, 'scheduled': '2023-11-29T02:30:00+00:00', 'estimated': '2023-11-29T02:30:00+00:00', 'actual': '2023-11-29T02:40:00+00:00', 'estimated_runway': '2023-11-29T02:40:00+00:00', 'actual_runway': '2023-11-29T02:40:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-29T06:30:00+00:00', 'estimated': '2023-11-29T06:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'AirAsia', 'iata': 'AK', 'icao': 'AXM'}","{'number': '104', 'iata': 'AK104', 'icao': 'AXM104', 'codeshared': None}",,
2023-11-29,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '33', 'delay': 22, 'scheduled': '2023-11-29T07:30:00+00:00', 'estimated': '2023-11-29T07:30:00+00:00', 'actual': '2023-11-29T07:51:00+00:00', 'estimated_runway': '2023-11-29T07:51:00+00:00', 'actual_runway': '2023-11-29T07:51:00+00:00'}","{'airport': 'Wellington International', 'timezone': 'Pacific/Auckland', 'iata': 'WLG', 'icao': 'NZWN', 'terminal': '1', 'gate': '15', 'baggage': None, 'delay': 7, 'scheduled': '2023-11-29T08:40:00+00:00', 'estimated': '2023-11-29T08:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '4291', 'iata': 'SQ4291', 'icao': 'SIA4291', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '407', 'flight_iata': 'nz407', 'flight_icao': 'anz407'}}",,
2023-11-29,active,"{'airport': 'Avalon', 'timezone': 'Australia/Melbourne', 'iata': 'AVV', 'icao': 'YMAV', 'terminal': None, 'gate': None, 'delay': 9, 'scheduled': '2023-11-29T06:00:00+00:00', 'estimated': '2023-11-29T06:00:00+00:00', 'actual': '2023-11-29T06:08:00+00:00', 'estimated_runway': '2023-11-29T06:08:00+00:00', 'actual_runway': '2023-11-29T06:08:00+00:00'}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '2', 'gate': 'A55', 'baggage': 'D5', 'delay': None, 'scheduled': '2023-11-29T07:25:00+00:00', 'estimated': '2023-11-29T07:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '5602', 'iata': 'QF5602', 'icao': 'QFA5602', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '602', 'flight_iata': 'jq602', 'flight_icao': 'jst602'}}",,
