flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-26,active,"{'airport': 'Tagbilaran', 'timezone': 'Asia/Manila', 'iata': 'TAG', 'icao': 'RPSP', 'terminal': None, 'gate': None, 'delay': 7, 'scheduled': '2023-11-26T01:45:00+00:00', 'estimated': '2023-11-26T01:45:00+00:00', 'actual': '2023-11-26T01:52:00+00:00', 'estimated_runway': '2023-11-26T01:52:00+00:00', 'actual_runway': '2023-11-26T01:52:00+00:00'}","{'airport': 'Gimhae', 'timezone': 'Asia/Seoul', 'iata': 'PUS', 'icao': 'RKPK', 'terminal': 'I', 'gate': '3', 'baggage': '3', 'delay': None, 'scheduled': '2023-11-26T07:00:00+00:00', 'estimated': '2023-11-26T07:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': None, 'iata': 'H1', 'icao': 'H1'}","{'number': '9921', 'iata': 'H19921', 'icao': 'H19921', 'codeshared': {'airline_name': 'jeju air', 'airline_iata': '7c', 'airline_icao': 'jja', 'flight_number': '2152', 'flight_iata': '7c2152', 'flight_icao': 'jja2152'}}",,
2023-11-26,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '10', 'delay': 18, 'scheduled': '2023-11-26T01:10:00+00:00', 'estimated': '2023-11-26T01:10:00+00:00', 'actual': '2023-11-26T01:27:00+00:00', 'estimated_runway': '2023-11-26T01:27:00+00:00', 'actual_runway': '2023-11-26T01:27:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 6, 'scheduled': '2023-11-26T07:20:00+00:00', 'estimated': '2023-11-26T07:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Firefly', 'iata': 'FY', 'icao': 'FFM'}","{'number': '7170', 'iata': 'FY7170', 'icao': 'FFM7170', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '132', 'flight_iata': 'mh132', 'flight_icao': 'mas132'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '4', 'delay': 27, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:56:00+00:00', 'estimated_runway': '2023-11-26T00:56:00+00:00', 'actual_runway': '2023-11-26T00:56:00+00:00'}","{'airport': 'Suvarnabhumi International', 'timezone': 'Asia/Bangkok', 'iata': 'BKK', 'icao': 'VTBS', 'terminal': 'MAIN', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-26T05:40:00+00:00', 'estimated': '2023-11-26T05:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Austrian', 'iata': 'OS', 'icao': 'AUA'}","{'number': '8638', 'iata': 'OS8638', 'icao': 'AUA8638', 'codeshared': {'airline_name': 'thai airways international', 'airline_iata': 'tg', 'airline_icao': 'tha', 'flight_number': '462', 'flight_iata': 'tg462', 'flight_icao': 'tha462'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '4', 'delay': 27, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:56:00+00:00', 'estimated_runway': '2023-11-26T00:56:00+00:00', 'actual_runway': '2023-11-26T00:56:00+00:00'}","{'airport': 'Suvarnabhumi International', 'timezone': 'Asia/Bangkok', 'iata': 'BKK', 'icao': 'VTBS', 'terminal': 'MAIN', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-26T05:40:00+00:00', 'estimated': '2023-11-26T05:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'El Al', 'iata': 'LY', 'icao': 'ELY'}","{'number': '8420', 'iata': 'LY8420', 'icao': 'ELY8420', 'codeshared': {'airline_name': 'thai airways international', 'airline_iata': 'tg', 'airline_icao': 'tha', 'flight_number': '462', 'flight_iata': 'tg462', 'flight_icao': 'tha462'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 22, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:52:00+00:00', 'estimated_runway': '2023-11-26T00:52:00+00:00', 'actual_runway': '2023-11-26T00:52:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-26T05:45:00+00:00', 'estimated': '2023-11-26T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Oman Air', 'iata': 'WY', 'icao': 'OMA'}","{'number': '5554', 'iata': 'WY5554', 'icao': 'OMA5554', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 22, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:52:00+00:00', 'estimated_runway': '2023-11-26T00:52:00+00:00', 'actual_runway': '2023-11-26T00:52:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-26T05:45:00+00:00', 'estimated': '2023-11-26T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SriLankan Airlines', 'iata': 'UL', 'icao': 'ALK'}","{'number': '2328', 'iata': 'UL2328', 'icao': 'ALK2328', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 22, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:52:00+00:00', 'estimated_runway': '2023-11-26T00:52:00+00:00', 'actual_runway': '2023-11-26T00:52:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-26T05:45:00+00:00', 'estimated': '2023-11-26T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '4810', 'iata': 'TK4810', 'icao': 'THY4810', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 22, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:52:00+00:00', 'estimated_runway': '2023-11-26T00:52:00+00:00', 'actual_runway': '2023-11-26T00:52:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-26T05:45:00+00:00', 'estimated': '2023-11-26T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Saudia', 'iata': 'SV', 'icao': 'SVA'}","{'number': '6326', 'iata': 'SV6326', 'icao': 'SVA6326', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 22, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:52:00+00:00', 'estimated_runway': '2023-11-26T00:52:00+00:00', 'actual_runway': '2023-11-26T00:52:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-26T05:45:00+00:00', 'estimated': '2023-11-26T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qatar Airways', 'iata': 'QR', 'icao': 'QTR'}","{'number': '4968', 'iata': 'QR4968', 'icao': 'QTR4968', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-11-26,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 22, 'scheduled': '2023-11-26T00:30:00+00:00', 'estimated': '2023-11-26T00:30:00+00:00', 'actual': '2023-11-26T00:52:00+00:00', 'estimated_runway': '2023-11-26T00:52:00+00:00', 'actual_runway': '2023-11-26T00:52:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-26T05:45:00+00:00', 'estimated': '2023-11-26T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LATAM Airlines', 'iata': 'LA', 'icao': 'LAN'}","{'number': '8927', 'iata': 'LA8927', 'icao': 'LAN8927', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
