flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-25,active,"{'airport': 'Sydney Bankstown', 'timezone': 'Australia/Sydney', 'iata': 'BWU', 'icao': 'YSBK', 'terminal': None, 'gate': None, 'delay': 13, 'scheduled': '2023-11-25T04:00:00+00:00', 'estimated': '2023-11-25T04:00:00+00:00', 'actual': '2023-11-25T04:12:00+00:00', 'estimated_runway': '2023-11-25T04:12:00+00:00', 'actual_runway': '2023-11-25T04:12:00+00:00'}","{'airport': 'Canberra', 'timezone': 'Australia/Sydney', 'iata': 'CBR', 'icao': 'YSCB', 'terminal': '4', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-25T04:30:00+00:00', 'estimated': '2023-11-25T04:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Mandarin Airlines', 'iata': 'AE', 'icao': 'MDA'}","{'number': '272', 'iata': 'AE272', 'icao': 'MDA272', 'codeshared': None}",,
2023-11-25,active,"{'airport': 'Haneda Airport', 'timezone': 'Asia/Tokyo', 'iata': 'HND', 'icao': 'RJTT', 'terminal': '3', 'gate': '108A', 'delay': 34, 'scheduled': '2023-11-25T02:10:00+00:00', 'estimated': '2023-11-25T02:10:00+00:00', 'actual': '2023-11-25T02:43:00+00:00', 'estimated_runway': '2023-11-25T02:43:00+00:00', 'actual_runway': '2023-11-25T02:43:00+00:00'}","{'airport': 'Shanghai Pudong International', 'timezone': 'Asia/Shanghai', 'iata': 'PVG', 'icao': 'ZSPD', 'terminal': '2', 'gate': None, 'baggage': '26', 'delay': None, 'scheduled': '2023-11-25T05:00:00+00:00', 'estimated': '2023-11-25T05:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Peach Aviation', 'iata': 'MM', 'icao': 'APJ'}","{'number': '899', 'iata': 'MM899', 'icao': 'APJ899', 'codeshared': None}",,
2023-11-25,active,"{'airport': 'Nanning', 'timezone': 'Asia/Shanghai', 'iata': 'NNG', 'icao': 'ZGNN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2023-11-25T00:15:00+00:00', 'estimated': '2023-11-25T00:15:00+00:00', 'actual': '2023-11-25T00:12:00+00:00', 'estimated_runway': '2023-11-25T00:12:00+00:00', 'actual_runway': '2023-11-25T00:12:00+00:00'}","{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': '3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-25T03:00:00+00:00', 'estimated': '2023-11-25T03:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Tianjin Air Cargo', 'iata': 'HT', 'icao': 'CTJ'}","{'number': '3831', 'iata': 'HT3831', 'icao': 'CTJ3831', 'codeshared': None}","{'registration': 'B-222Y', 'iata': 'B738', 'icao': 'B738', 'icao24': '781EED'}","{'updated': '2023-11-24T17:15:06+00:00', 'latitude': 20.6881, 'longitude': 116.085, 'altitude': 10058.4, 'direction': 141, 'speed_horizontal': 870.44, 'speed_vertical': 0, 'is_ground': False}"
2023-11-25,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B4', 'delay': 36, 'scheduled': '2023-11-25T00:25:00+00:00', 'estimated': '2023-11-25T00:25:00+00:00', 'actual': '2023-11-25T01:00:00+00:00', 'estimated_runway': '2023-11-25T01:00:00+00:00', 'actual_runway': '2023-11-25T01:00:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-25T05:25:00+00:00', 'estimated': '2023-11-25T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'United Airlines', 'iata': 'UA', 'icao': 'UAL'}","{'number': '7672', 'iata': 'UA7672', 'icao': 'UAL7672', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-25,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B4', 'delay': 36, 'scheduled': '2023-11-25T00:25:00+00:00', 'estimated': '2023-11-25T00:25:00+00:00', 'actual': '2023-11-25T01:00:00+00:00', 'estimated_runway': '2023-11-25T01:00:00+00:00', 'actual_runway': '2023-11-25T01:00:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-25T05:25:00+00:00', 'estimated': '2023-11-25T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '9316', 'iata': 'TK9316', 'icao': 'THY9316', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-25,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B4', 'delay': 36, 'scheduled': '2023-11-25T00:25:00+00:00', 'estimated': '2023-11-25T00:25:00+00:00', 'actual': '2023-11-25T01:00:00+00:00', 'estimated_runway': '2023-11-25T01:00:00+00:00', 'actual_runway': '2023-11-25T01:00:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-25T05:25:00+00:00', 'estimated': '2023-11-25T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SAS', 'iata': 'SK', 'icao': 'SAS'}","{'number': '8071', 'iata': 'SK8071', 'icao': 'SAS8071', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-25,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B4', 'delay': 36, 'scheduled': '2023-11-25T00:25:00+00:00', 'estimated': '2023-11-25T00:25:00+00:00', 'actual': '2023-11-25T01:00:00+00:00', 'estimated_runway': '2023-11-25T01:00:00+00:00', 'actual_runway': '2023-11-25T01:00:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-25T05:25:00+00:00', 'estimated': '2023-11-25T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Asiana Airlines', 'iata': 'OZ', 'icao': 'AAR'}","{'number': '6797', 'iata': 'OZ6797', 'icao': 'AAR6797', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-25,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B4', 'delay': 36, 'scheduled': '2023-11-25T00:25:00+00:00', 'estimated': '2023-11-25T00:25:00+00:00', 'actual': '2023-11-25T01:00:00+00:00', 'estimated_runway': '2023-11-25T01:00:00+00:00', 'actual_runway': '2023-11-25T01:00:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-25T05:25:00+00:00', 'estimated': '2023-11-25T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SWISS', 'iata': 'LX', 'icao': 'SWR'}","{'number': '9042', 'iata': 'LX9042', 'icao': 'SWR9042', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-25,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B4', 'delay': 36, 'scheduled': '2023-11-25T00:25:00+00:00', 'estimated': '2023-11-25T00:25:00+00:00', 'actual': '2023-11-25T01:00:00+00:00', 'estimated_runway': '2023-11-25T01:00:00+00:00', 'actual_runway': '2023-11-25T01:00:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-25T05:25:00+00:00', 'estimated': '2023-11-25T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Lufthansa', 'iata': 'LH', 'icao': 'DLH'}","{'number': '7206', 'iata': 'LH7206', 'icao': 'DLH7206', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-25,active,"{'airport': 'Kansai International', 'timezone': 'Asia/Tokyo', 'iata': 'KIX', 'icao': 'RJBB', 'terminal': None, 'gate': 'F', 'delay': None, 'scheduled': '2023-11-25T02:20:00+00:00', 'estimated': '2023-11-25T02:20:00+00:00', 'actual': '2023-11-25T01:46:00+00:00', 'estimated_runway': '2023-11-25T01:46:00+00:00', 'actual_runway': '2023-11-25T01:46:00+00:00'}","{'airport': 'Shanghai Pudong International', 'timezone': 'Asia/Shanghai', 'iata': 'PVG', 'icao': 'ZSPD', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-25T03:20:00+00:00', 'estimated': '2023-11-25T03:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air China Cargo', 'iata': 'CAO', 'icao': 'CAO'}","{'number': '1062', 'iata': 'CAO1062', 'icao': 'CAO1062', 'codeshared': None}",,
