flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-23,active,"{'airport': 'Frederic Chopin', 'timezone': 'Europe/Warsaw', 'iata': 'WAW', 'icao': 'EPWA', 'terminal': None, 'gate': '241', 'delay': 41, 'scheduled': '2023-11-23T07:40:00+00:00', 'estimated': '2023-11-23T07:40:00+00:00', 'actual': '2023-11-23T08:20:00+00:00', 'estimated_runway': '2023-11-23T08:20:00+00:00', 'actual_runway': '2023-11-23T08:20:00+00:00'}","{'airport': 'Dubai', 'timezone': 'Asia/Dubai', 'iata': 'DXB', 'icao': 'OMDB', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-23T16:45:00+00:00', 'estimated': '2023-11-23T16:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LOT - Polish Airlines', 'iata': 'LO', 'icao': 'LOT'}","{'number': '121', 'iata': 'LO121', 'icao': 'LOT121', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Aksu', 'timezone': 'Asia/Shanghai', 'iata': 'AKU', 'icao': 'ZWAK', 'terminal': 'T2', 'gate': '11', 'delay': 9, 'scheduled': '2023-11-23T17:20:00+00:00', 'estimated': '2023-11-23T17:20:00+00:00', 'actual': '2023-11-23T17:29:00+00:00', 'estimated_runway': '2023-11-23T17:29:00+00:00', 'actual_runway': '2023-11-23T17:29:00+00:00'}","{'airport': 'Lanzhou Zhongchuan Airport', 'timezone': None, 'iata': 'LHW', 'icao': 'ZLLL', 'terminal': 'T2', 'gate': None, 'baggage': '5', 'delay': None, 'scheduled': '2023-11-23T20:30:00+00:00', 'estimated': '2023-11-23T20:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Spring Airlines', 'iata': '9C', 'icao': 'CQH'}","{'number': '7396', 'iata': '9C7396', 'icao': 'CQH7396', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Changsha', 'timezone': 'Asia/Shanghai', 'iata': 'CSX', 'icao': 'ZGHA', 'terminal': '2', 'gate': 'B,C', 'delay': 2, 'scheduled': '2023-11-23T14:15:00+00:00', 'estimated': '2023-11-23T14:15:00+00:00', 'actual': '2023-11-23T14:17:00+00:00', 'estimated_runway': '2023-11-23T14:17:00+00:00', 'actual_runway': '2023-11-23T14:17:00+00:00'}","{'airport': 'Wanxian', 'timezone': 'Asia/Shanghai', 'iata': 'WXN', 'icao': 'ZUWX', 'terminal': 'T2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T15:35:00+00:00', 'estimated': '2023-11-23T15:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Guangxi Beibu Gulf Airlines', 'iata': 'GX', 'icao': 'CBG'}","{'number': '7883', 'iata': 'GX7883', 'icao': 'CBG7883', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Changsha', 'timezone': 'Asia/Shanghai', 'iata': 'CSX', 'icao': 'ZGHA', 'terminal': '2', 'gate': 'B,C', 'delay': 2, 'scheduled': '2023-11-23T14:15:00+00:00', 'estimated': '2023-11-23T14:15:00+00:00', 'actual': '2023-11-23T14:17:00+00:00', 'estimated_runway': '2023-11-23T14:17:00+00:00', 'actual_runway': '2023-11-23T14:17:00+00:00'}","{'airport': 'Wanxian', 'timezone': 'Asia/Shanghai', 'iata': 'WXN', 'icao': 'ZUWX', 'terminal': 'T2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T15:35:00+00:00', 'estimated': '2023-11-23T15:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Hainan Airlines', 'iata': 'HU', 'icao': 'CHH'}","{'number': '4293', 'iata': 'HU4293', 'icao': 'CHH4293', 'codeshared': {'airline_name': 'guangxi beibu gulf airlines', 'airline_iata': 'gx', 'airline_icao': 'cbg', 'flight_number': '7883', 'flight_iata': 'gx7883', 'flight_icao': 'cbg7883'}}",,
2023-11-23,active,"{'airport': 'Tianjin Binhai International', 'timezone': 'Asia/Shanghai', 'iata': 'TSN', 'icao': 'ZBTJ', 'terminal': '2', 'gate': '265', 'delay': 6, 'scheduled': '2023-11-23T12:55:00+00:00', 'estimated': '2023-11-23T12:55:00+00:00', 'actual': '2023-11-23T13:01:00+00:00', 'estimated_runway': '2023-11-23T13:01:00+00:00', 'actual_runway': '2023-11-23T13:01:00+00:00'}","{'airport': 'Juzhou', 'timezone': 'Asia/Shanghai', 'iata': 'JUZ', 'icao': 'ZSJU', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-11-23T15:05:00+00:00', 'estimated': '2023-11-23T15:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Shandong Airlines', 'iata': 'SC', 'icao': 'CDG'}","{'number': '3935', 'iata': 'SC3935', 'icao': 'CDG3935', 'codeshared': {'airline_name': 'china express air', 'airline_iata': 'g5', 'airline_icao': 'hxa', 'flight_number': '4537', 'flight_iata': 'g54537', 'flight_icao': 'hxa4537'}}",,
2023-11-23,active,"{'airport': 'Berlin Brandenburg Airport', 'timezone': '+1', 'iata': 'BER', 'icao': 'EDDB', 'terminal': '1', 'gate': 'A38', 'delay': 47, 'scheduled': '2023-11-23T07:15:00+00:00', 'estimated': '2023-11-23T07:15:00+00:00', 'actual': '2023-11-23T08:02:00+00:00', 'estimated_runway': '2023-11-23T08:02:00+00:00', 'actual_runway': '2023-11-23T08:02:00+00:00'}","{'airport': 'Fuerteventura', 'timezone': 'Atlantic/Canary', 'iata': 'FUE', 'icao': 'GCFV', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 10, 'scheduled': '2023-11-23T11:25:00+00:00', 'estimated': '2023-11-23T11:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'easyJet', 'iata': 'U2', 'icao': 'EZY'}","{'number': '5101', 'iata': 'U25101', 'icao': 'EZY5101', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Kunming', 'timezone': 'Asia/Shanghai', 'iata': 'KMG', 'icao': 'ZPPP', 'terminal': None, 'gate': '37', 'delay': 5, 'scheduled': '2023-11-23T18:10:00+00:00', 'estimated': '2023-11-23T18:10:00+00:00', 'actual': '2023-11-23T18:08:00+00:00', 'estimated_runway': '2023-11-23T18:08:00+00:00', 'actual_runway': '2023-11-23T18:08:00+00:00'}","{'airport': 'Hengyang', 'timezone': 'Asia/Shanghai', 'iata': 'HNY', 'icao': 'ZGHY', 'terminal': 'T2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T20:00:00+00:00', 'estimated': '2023-11-23T20:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '8504', 'iata': 'MU8504', 'icao': 'CES8504', 'codeshared': {'airline_name': 'shanghai airlines', 'airline_iata': 'fm', 'airline_icao': 'csh', 'flight_number': '9430', 'flight_iata': 'fm9430', 'flight_icao': 'csh9430'}}",,
2023-11-23,active,"{'airport': 'Lester B. Pearson International', 'timezone': 'America/Toronto', 'iata': 'YYZ', 'icao': 'CYYZ', 'terminal': '3', 'gate': 'B40', 'delay': 22, 'scheduled': '2023-11-23T01:20:00+00:00', 'estimated': '2023-11-23T01:20:00+00:00', 'actual': '2023-11-23T01:41:00+00:00', 'estimated_runway': '2023-11-23T01:41:00+00:00', 'actual_runway': '2023-11-23T01:41:00+00:00'}","{'airport': 'Internacional Benito Juarez', 'timezone': 'America/Mexico_City', 'iata': 'MEX', 'icao': 'MMMX', 'terminal': '2', 'gate': 'P', 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T06:00:00+00:00', 'estimated': '2023-11-23T06:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'WestJet', 'iata': 'WS', 'icao': 'WJA'}","{'number': '6102', 'iata': 'WS6102', 'icao': 'WJA6102', 'codeshared': {'airline_name': 'aeromexico', 'airline_iata': 'am', 'airline_icao': 'amx', 'flight_number': '617', 'flight_iata': 'am617', 'flight_icao': 'amx617'}}",,
2023-11-23,active,"{'airport': 'Lester B. Pearson International', 'timezone': 'America/Toronto', 'iata': 'YYZ', 'icao': 'CYYZ', 'terminal': '3', 'gate': 'B40', 'delay': 22, 'scheduled': '2023-11-23T01:20:00+00:00', 'estimated': '2023-11-23T01:20:00+00:00', 'actual': '2023-11-23T01:41:00+00:00', 'estimated_runway': '2023-11-23T01:41:00+00:00', 'actual_runway': '2023-11-23T01:41:00+00:00'}","{'airport': 'Internacional Benito Juarez', 'timezone': 'America/Mexico_City', 'iata': 'MEX', 'icao': 'MMMX', 'terminal': '2', 'gate': 'P', 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T06:00:00+00:00', 'estimated': '2023-11-23T06:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'El Al', 'iata': 'LY', 'icao': 'ELY'}","{'number': '8221', 'iata': 'LY8221', 'icao': 'ELY8221', 'codeshared': {'airline_name': 'aeromexico', 'airline_iata': 'am', 'airline_icao': 'amx', 'flight_number': '617', 'flight_iata': 'am617', 'flight_icao': 'amx617'}}",,
2023-11-23,active,"{'airport': 'Lester B. Pearson International', 'timezone': 'America/Toronto', 'iata': 'YYZ', 'icao': 'CYYZ', 'terminal': '3', 'gate': 'B40', 'delay': 22, 'scheduled': '2023-11-23T01:20:00+00:00', 'estimated': '2023-11-23T01:20:00+00:00', 'actual': '2023-11-23T01:41:00+00:00', 'estimated_runway': '2023-11-23T01:41:00+00:00', 'actual_runway': '2023-11-23T01:41:00+00:00'}","{'airport': 'Internacional Benito Juarez', 'timezone': 'America/Mexico_City', 'iata': 'MEX', 'icao': 'MMMX', 'terminal': '2', 'gate': 'P', 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T06:00:00+00:00', 'estimated': '2023-11-23T06:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LATAM Airlines', 'iata': 'LA', 'icao': 'LAN'}","{'number': '5111', 'iata': 'LA5111', 'icao': 'LAN5111', 'codeshared': {'airline_name': 'aeromexico', 'airline_iata': 'am', 'airline_icao': 'amx', 'flight_number': '617', 'flight_iata': 'am617', 'flight_icao': 'amx617'}}",,
