flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-24,active,"{'airport': 'Canberra', 'timezone': 'Australia/Sydney', 'iata': 'CBR', 'icao': 'YSCB', 'terminal': None, 'gate': '12', 'delay': 3, 'scheduled': '2023-11-24T06:30:00+00:00', 'estimated': '2023-11-24T06:30:00+00:00', 'actual': '2023-11-24T06:32:00+00:00', 'estimated_runway': '2023-11-24T06:32:00+00:00', 'actual_runway': '2023-11-24T06:32:00+00:00'}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': '9', 'baggage': 'QFR', 'delay': None, 'scheduled': '2023-11-24T07:25:00+00:00', 'estimated': '2023-11-24T07:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Emirates', 'iata': 'EK', 'icao': 'UAE'}","{'number': '5562', 'iata': 'EK5562', 'icao': 'UAE5562', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '1502', 'flight_iata': 'qf1502', 'flight_icao': 'qfa1502'}}",,
2023-11-24,active,"{'airport': 'Canberra', 'timezone': 'Australia/Sydney', 'iata': 'CBR', 'icao': 'YSCB', 'terminal': None, 'gate': '9', 'delay': 3, 'scheduled': '2023-11-24T06:10:00+00:00', 'estimated': '2023-11-24T06:10:00+00:00', 'actual': '2023-11-24T06:12:00+00:00', 'estimated_runway': '2023-11-24T06:12:00+00:00', 'actual_runway': '2023-11-24T06:12:00+00:00'}","{'airport': 'Adelaide International Airport', 'timezone': 'Australia/Adelaide', 'iata': 'ADL', 'icao': 'YPAD', 'terminal': '1', 'gate': '23', 'baggage': None, 'delay': None, 'scheduled': '2023-11-24T07:30:00+00:00', 'estimated': '2023-11-24T07:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '1973', 'iata': 'QF1973', 'icao': 'QFA1973', 'codeshared': None}","{'registration': 'VH-UYE', 'iata': 'E190', 'icao': 'E190', 'icao24': '7C68A4'}","{'updated': '2023-11-23T19:04:03+00:00', 'latitude': -35.3071, 'longitude': 149.191, 'altitude': 0, 'direction': 244, 'speed_horizontal': 3.704, 'speed_vertical': 0, 'is_ground': True}"
2023-11-24,active,"{'airport': 'Canberra', 'timezone': 'Australia/Sydney', 'iata': 'CBR', 'icao': 'YSCB', 'terminal': None, 'gate': '12', 'delay': 3, 'scheduled': '2023-11-24T06:30:00+00:00', 'estimated': '2023-11-24T06:30:00+00:00', 'actual': '2023-11-24T06:32:00+00:00', 'estimated_runway': '2023-11-24T06:32:00+00:00', 'actual_runway': '2023-11-24T06:32:00+00:00'}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': '9', 'baggage': 'QFR', 'delay': None, 'scheduled': '2023-11-24T07:25:00+00:00', 'estimated': '2023-11-24T07:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '7762', 'iata': 'NZ7762', 'icao': 'ANZ7762', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '1502', 'flight_iata': 'qf1502', 'flight_icao': 'qfa1502'}}",,
2023-11-24,active,"{'airport': 'Canberra', 'timezone': 'Australia/Sydney', 'iata': 'CBR', 'icao': 'YSCB', 'terminal': None, 'gate': '12', 'delay': 3, 'scheduled': '2023-11-24T06:30:00+00:00', 'estimated': '2023-11-24T06:30:00+00:00', 'actual': '2023-11-24T06:32:00+00:00', 'estimated_runway': '2023-11-24T06:32:00+00:00', 'actual_runway': '2023-11-24T06:32:00+00:00'}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': '9', 'baggage': 'QFR', 'delay': None, 'scheduled': '2023-11-24T07:25:00+00:00', 'estimated': '2023-11-24T07:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LATAM Airlines', 'iata': 'LA', 'icao': 'LAN'}","{'number': '5910', 'iata': 'LA5910', 'icao': 'LAN5910', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '1502', 'flight_iata': 'qf1502', 'flight_icao': 'qfa1502'}}",,
2023-11-24,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B1', 'delay': 26, 'scheduled': '2023-11-24T00:55:00+00:00', 'estimated': '2023-11-24T00:55:00+00:00', 'actual': '2023-11-24T01:20:00+00:00', 'estimated_runway': '2023-11-24T01:20:00+00:00', 'actual_runway': '2023-11-24T01:20:00+00:00'}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'I', 'gate': '81', 'baggage': 'I06', 'delay': None, 'scheduled': '2023-11-24T10:45:00+00:00', 'estimated': '2023-11-24T10:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '255', 'iata': 'SQ255', 'icao': 'SIA255', 'codeshared': None}",,
2023-11-24,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '4', 'gate': 'G6', 'delay': 34, 'scheduled': '2023-11-24T00:45:00+00:00', 'estimated': '2023-11-24T00:45:00+00:00', 'actual': '2023-11-24T01:19:00+00:00', 'estimated_runway': '2023-11-24T01:19:00+00:00', 'actual_runway': '2023-11-24T01:19:00+00:00'}","{'airport': 'Mactan-Cebu International', 'timezone': 'Asia/Manila', 'iata': 'CEB', 'icao': 'RPVM', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-24T04:45:00+00:00', 'estimated': '2023-11-24T04:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Cebu Pacific Air', 'iata': '5J', 'icao': 'CEB'}","{'number': '548', 'iata': '5J548', 'icao': 'CEB548', 'codeshared': None}",,
2023-11-24,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '2', 'gate': 'F30', 'delay': 26, 'scheduled': '2023-11-24T00:45:00+00:00', 'estimated': '2023-11-24T00:45:00+00:00', 'actual': '2023-11-24T01:10:00+00:00', 'estimated_runway': '2023-11-24T01:10:00+00:00', 'actual_runway': '2023-11-24T01:10:00+00:00'}","{'airport': 'Civil', 'timezone': 'Asia/Kolkata', 'iata': 'TRZ', 'icao': 'VOTR', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-24T02:45:00+00:00', 'estimated': '2023-11-24T02:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air India Express', 'iata': 'IX', 'icao': 'AXB'}","{'number': '681', 'iata': 'IX681', 'icao': 'AXB681', 'codeshared': None}","{'registration': 'VT-GHI', 'iata': 'B738', 'icao': 'B738', 'icao24': '800CD5'}","{'updated': '2023-11-23T18:43:01+00:00', 'latitude': 5.7939, 'longitude': 93.917, 'altitude': 10972.8, 'direction': 298, 'speed_horizontal': 883.404, 'speed_vertical': 0, 'is_ground': False}"
2023-11-24,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '4', 'gate': 'G9', 'delay': 33, 'scheduled': '2023-11-24T00:40:00+00:00', 'estimated': '2023-11-24T00:40:00+00:00', 'actual': '2023-11-24T01:13:00+00:00', 'estimated_runway': '2023-11-24T01:13:00+00:00', 'actual_runway': '2023-11-24T01:13:00+00:00'}","{'airport': 'Gimhae', 'timezone': 'Asia/Seoul', 'iata': 'PUS', 'icao': 'RKPK', 'terminal': 'I', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-24T08:05:00+00:00', 'estimated': '2023-11-24T08:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jeju Air', 'iata': '7C', 'icao': 'JJA'}","{'number': '4056', 'iata': '7C4056', 'icao': 'JJA4056', 'codeshared': None}",,
2023-11-24,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': 'C17', 'delay': 34, 'scheduled': '2023-11-24T00:30:00+00:00', 'estimated': '2023-11-24T00:30:00+00:00', 'actual': '2023-11-24T01:03:00+00:00', 'estimated_runway': '2023-11-24T01:03:00+00:00', 'actual_runway': '2023-11-24T01:03:00+00:00'}","{'airport': 'Jinan', 'timezone': 'Asia/Shanghai', 'iata': 'TNA', 'icao': 'ZSJN', 'terminal': 'T1', 'gate': None, 'baggage': None, 'delay': 8, 'scheduled': '2023-11-24T06:20:00+00:00', 'estimated': '2023-11-24T06:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Scoot', 'iata': 'TR', 'icao': 'TGW'}","{'number': '172', 'iata': 'TR172', 'icao': 'TGW172', 'codeshared': None}",,
2023-11-24,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B2', 'delay': 30, 'scheduled': '2023-11-24T00:25:00+00:00', 'estimated': '2023-11-24T00:25:00+00:00', 'actual': '2023-11-24T00:55:00+00:00', 'estimated_runway': '2023-11-24T00:55:00+00:00', 'actual_runway': '2023-11-24T00:55:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-24T05:25:00+00:00', 'estimated': '2023-11-24T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '225', 'iata': 'SQ225', 'icao': 'SIA225', 'codeshared': None}",,
