flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-27,active,"{'airport': 'Barajas', 'timezone': 'Europe/Madrid', 'iata': 'MAD', 'icao': 'LEMD', 'terminal': '4S', 'gate': 'S34', 'delay': 35, 'scheduled': '2023-11-27T12:15:00+00:00', 'estimated': '2023-11-27T12:15:00+00:00', 'actual': '2023-11-27T12:49:00+00:00', 'estimated_runway': '2023-11-27T12:49:00+00:00', 'actual_runway': '2023-11-27T12:49:00+00:00'}","{'airport': 'Ben Gurion International', 'timezone': 'Asia/Jerusalem', 'iata': 'TLV', 'icao': 'LLBG', 'terminal': '3', 'gate': None, 'baggage': None, 'delay': 14, 'scheduled': '2023-11-27T17:50:00+00:00', 'estimated': '2023-11-27T17:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'El Al', 'iata': 'LY', 'icao': 'ELY'}","{'number': '396', 'iata': 'LY396', 'icao': 'ELY396', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Barajas', 'timezone': 'Europe/Madrid', 'iata': 'MAD', 'icao': 'LEMD', 'terminal': '1', 'gate': 'A8', 'delay': 40, 'scheduled': '2023-11-27T12:25:00+00:00', 'estimated': '2023-11-27T12:25:00+00:00', 'actual': '2023-11-27T13:04:00+00:00', 'estimated_runway': '2023-11-27T13:04:00+00:00', 'actual_runway': '2023-11-27T13:04:00+00:00'}","{'airport': 'Henri Coanda International', 'timezone': 'Europe/Bucharest', 'iata': 'OTP', 'icao': 'LROP', 'terminal': '3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T17:15:00+00:00', 'estimated': '2023-11-27T17:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'TAROM', 'iata': 'RO', 'icao': 'ROT'}","{'number': '416', 'iata': 'RO416', 'icao': 'ROT416', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Barajas', 'timezone': 'Europe/Madrid', 'iata': 'MAD', 'icao': 'LEMD', 'terminal': '4S', 'gate': 'S49', 'delay': 20, 'scheduled': '2023-11-27T12:30:00+00:00', 'estimated': '2023-11-27T12:30:00+00:00', 'actual': '2023-11-27T12:50:00+00:00', 'estimated_runway': '2023-11-27T12:50:00+00:00', 'actual_runway': '2023-11-27T12:50:00+00:00'}","{'airport': 'John F Kennedy International', 'timezone': 'America/New_York', 'iata': 'JFK', 'icao': 'KJFK', 'terminal': '8', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T15:05:00+00:00', 'estimated': '2023-11-27T15:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Iberia', 'iata': 'IB', 'icao': 'IBE'}","{'number': '6251', 'iata': 'IB6251', 'icao': 'IBE6251', 'codeshared': None}","{'registration': 'EC-MAA', 'iata': 'A333', 'icao': 'A333', 'icao24': '344503'}","{'updated': '2023-11-27T12:55:53+00:00', 'latitude': 41.7005, 'longitude': -12.7467, 'altitude': 10972, 'direction': 280.8, 'speed_horizontal': 788, 'speed_vertical': 0, 'is_ground': False}"
2023-11-27,active,"{'airport': 'Barajas', 'timezone': 'Europe/Madrid', 'iata': 'MAD', 'icao': 'LEMD', 'terminal': '4', 'gate': '940', 'delay': 16, 'scheduled': '2023-11-27T13:00:00+00:00', 'estimated': '2023-11-27T13:00:00+00:00', 'actual': '2023-11-27T13:15:00+00:00', 'estimated_runway': '2023-11-27T13:15:00+00:00', 'actual_runway': '2023-11-27T13:15:00+00:00'}","{'airport': 'Charlotte Douglas', 'timezone': 'America/New_York', 'iata': 'CLT', 'icao': 'KCLT', 'terminal': None, 'gate': 'D10', 'baggage': 'E', 'delay': 1, 'scheduled': '2023-11-27T16:10:00+00:00', 'estimated': '2023-11-27T16:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'American Airlines', 'iata': 'AA', 'icao': 'AAL'}","{'number': '749', 'iata': 'AA749', 'icao': 'AAL749', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Barajas', 'timezone': 'Europe/Madrid', 'iata': 'MAD', 'icao': 'LEMD', 'terminal': '1', 'gate': 'B28', 'delay': 37, 'scheduled': '2023-11-27T13:00:00+00:00', 'estimated': '2023-11-27T13:00:00+00:00', 'actual': '2023-11-27T13:36:00+00:00', 'estimated_runway': '2023-11-27T13:36:00+00:00', 'actual_runway': '2023-11-27T13:36:00+00:00'}","{'airport': 'Sabiha Gokcen', 'timezone': 'Europe/Istanbul', 'iata': 'SAW', 'icao': 'LTFJ', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T19:15:00+00:00', 'estimated': '2023-11-27T19:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Pegasus', 'iata': 'PC', 'icao': 'PGT'}","{'number': '1100', 'iata': 'PC1100', 'icao': 'PGT1100', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Barajas', 'timezone': 'Europe/Madrid', 'iata': 'MAD', 'icao': 'LEMD', 'terminal': '4', 'gate': None, 'delay': 23, 'scheduled': '2023-11-27T13:00:00+00:00', 'estimated': '2023-11-27T13:00:00+00:00', 'actual': '2023-11-27T13:22:00+00:00', 'estimated_runway': '2023-11-27T13:22:00+00:00', 'actual_runway': '2023-11-27T13:22:00+00:00'}","{'airport': 'Simon Bolivar International Airport', 'timezone': 'America/Caracas', 'iata': 'CCS', 'icao': 'SVMI', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T17:30:00+00:00', 'estimated': '2023-11-27T17:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Plus Ultra', 'iata': 'PU', 'icao': 'PUE'}","{'number': '701', 'iata': 'PU701', 'icao': 'PUE701', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Aeroporto Internacional Guarulhos', 'timezone': 'America/Sao_Paulo', 'iata': 'GRU', 'icao': 'SBGR', 'terminal': '3', 'gate': '327', 'delay': 35, 'scheduled': '2023-11-27T08:35:00+00:00', 'estimated': '2023-11-27T08:35:00+00:00', 'actual': '2023-11-27T09:09:00+00:00', 'estimated_runway': '2023-11-27T09:09:00+00:00', 'actual_runway': '2023-11-27T09:09:00+00:00'}","{'airport': 'Arturo Merino Benitez', 'timezone': 'America/Santiago', 'iata': 'SCL', 'icao': 'SCEL', 'terminal': '2', 'gate': 'C7', 'baggage': 'L4', 'delay': 14, 'scheduled': '2023-11-27T12:48:00+00:00', 'estimated': '2023-11-27T12:48:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LATAM Airlines', 'iata': 'LA', 'icao': 'LAN'}","{'number': '8211', 'iata': 'LA8211', 'icao': 'LAN8211', 'codeshared': None}","{'registration': 'PR-TYV', 'iata': 'A320', 'icao': 'A320', 'icao24': 'E49220'}","{'updated': '2023-11-27T15:10:39+00:00', 'latitude': -31.9981, 'longitude': -66.1909, 'altitude': 10370, 'direction': 249, 'speed_horizontal': 761, 'speed_vertical': 0, 'is_ground': False}"
2023-11-27,active,"{'airport': 'Aeroporto Internacional Guarulhos', 'timezone': 'America/Sao_Paulo', 'iata': 'GRU', 'icao': 'SBGR', 'terminal': '2', 'gate': '211', 'delay': 17, 'scheduled': '2023-11-27T08:45:00+00:00', 'estimated': '2023-11-27T08:45:00+00:00', 'actual': '2023-11-27T09:02:00+00:00', 'estimated_runway': '2023-11-27T09:02:00+00:00', 'actual_runway': '2023-11-27T09:02:00+00:00'}","{'airport': 'Augusto Severo', 'timezone': 'America/Fortaleza', 'iata': 'NAT', 'icao': 'SBSG', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T12:05:00+00:00', 'estimated': '2023-11-27T12:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Gol', 'iata': 'G3', 'icao': 'GLO'}","{'number': '1554', 'iata': 'G31554', 'icao': 'GLO1554', 'codeshared': None}","{'registration': 'PR-GUZ', 'iata': 'B738', 'icao': 'B738', 'icao24': 'E48618'}","{'updated': '2023-11-27T13:00:45+00:00', 'latitude': -17.8764, 'longitude': -41.9458, 'altitude': 11277, 'direction': 37, 'speed_horizontal': 874, 'speed_vertical': 0, 'is_ground': False}"
2023-11-27,active,"{'airport': 'Aeroporto Internacional Guarulhos', 'timezone': 'America/Sao_Paulo', 'iata': 'GRU', 'icao': 'SBGR', 'terminal': '2', 'gate': None, 'delay': 22, 'scheduled': '2023-11-27T09:00:00+00:00', 'estimated': '2023-11-27T09:00:00+00:00', 'actual': '2023-11-27T09:21:00+00:00', 'estimated_runway': '2023-11-27T09:21:00+00:00', 'actual_runway': '2023-11-27T09:21:00+00:00'}","{'airport': 'Augusto Severo', 'timezone': 'America/Fortaleza', 'iata': 'NAT', 'icao': 'SBSG', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T12:20:00+00:00', 'estimated': '2023-11-27T12:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LATAM Airlines', 'iata': 'LA', 'icao': 'LAN'}","{'number': '3438', 'iata': 'LA3438', 'icao': 'LAN3438', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Indira Gandhi International', 'timezone': 'Asia/Kolkata', 'iata': 'DEL', 'icao': 'VIDP', 'terminal': '3', 'gate': '6', 'delay': 17, 'scheduled': '2023-11-27T17:00:00+00:00', 'estimated': '2023-11-27T17:00:00+00:00', 'actual': '2023-11-27T17:17:00+00:00', 'estimated_runway': '2023-11-27T17:17:00+00:00', 'actual_runway': '2023-11-27T17:17:00+00:00'}","{'airport': 'Doha International', 'timezone': 'Asia/Qatar', 'iata': 'DOH', 'icao': 'OTHH', 'terminal': '1', 'gate': None, 'baggage': '1', 'delay': None, 'scheduled': '2023-11-27T19:15:00+00:00', 'estimated': '2023-11-27T19:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'IndiGo', 'iata': '6E', 'icao': 'IGO'}","{'number': '1436', 'iata': '6E1436', 'icao': 'IGO1436', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Indira Gandhi International', 'timezone': 'Asia/Kolkata', 'iata': 'DEL', 'icao': 'VIDP', 'terminal': '3', 'gate': '20A', 'delay': 31, 'scheduled': '2023-11-27T17:05:00+00:00', 'estimated': '2023-11-27T17:05:00+00:00', 'actual': '2023-11-27T17:35:00+00:00', 'estimated_runway': '2023-11-27T17:35:00+00:00', 'actual_runway': '2023-11-27T17:35:00+00:00'}","{'airport': 'Dubai', 'timezone': 'Asia/Dubai', 'iata': 'DXB', 'icao': 'OMDB', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T19:50:00+00:00', 'estimated': '2023-11-27T19:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'IndiGo', 'iata': '6E', 'icao': 'IGO'}","{'number': '1463', 'iata': '6E1463', 'icao': 'IGO1463', 'codeshared': None}","{'registration': 'VT-ISL', 'iata': 'A20N', 'icao': 'A20N', 'icao24': '8013F6'}","{'updated': '2023-11-27T14:30:46+00:00', 'latitude': 26.7066, 'longitude': 60.4571, 'altitude': 10370, 'direction': 268, 'speed_horizontal': 768, 'speed_vertical': 0, 'is_ground': False}"
2023-11-27,active,"{'airport': 'Indira Gandhi International', 'timezone': 'Asia/Kolkata', 'iata': 'DEL', 'icao': 'VIDP', 'terminal': '3', 'gate': '49', 'delay': 17, 'scheduled': '2023-11-27T17:35:00+00:00', 'estimated': '2023-11-27T17:35:00+00:00', 'actual': '2023-11-27T17:52:00+00:00', 'estimated_runway': '2023-11-27T17:52:00+00:00', 'actual_runway': '2023-11-27T17:52:00+00:00'}","{'airport': 'Madras International (Meenambakkam)', 'timezone': 'Asia/Kolkata', 'iata': 'MAA', 'icao': 'VOMM', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 2, 'scheduled': '2023-11-27T20:20:00+00:00', 'estimated': '2023-11-27T20:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '4757', 'iata': 'SQ4757', 'icao': 'SIA4757', 'codeshared': {'airline_name': 'vistara', 'airline_iata': 'uk', 'airline_icao': 'vti', 'flight_number': '837', 'flight_iata': 'uk837', 'flight_icao': 'vti837'}}",,
2023-11-27,active,"{'airport': 'Indira Gandhi International', 'timezone': 'Asia/Kolkata', 'iata': 'DEL', 'icao': 'VIDP', 'terminal': '3', 'gate': '49', 'delay': 17, 'scheduled': '2023-11-27T17:35:00+00:00', 'estimated': '2023-11-27T17:35:00+00:00', 'actual': '2023-11-27T17:52:00+00:00', 'estimated_runway': '2023-11-27T17:52:00+00:00', 'actual_runway': '2023-11-27T17:52:00+00:00'}","{'airport': 'Madras International (Meenambakkam)', 'timezone': 'Asia/Kolkata', 'iata': 'MAA', 'icao': 'VOMM', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 2, 'scheduled': '2023-11-27T20:20:00+00:00', 'estimated': '2023-11-27T20:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Vistara', 'iata': 'UK', 'icao': 'VTI'}","{'number': '837', 'iata': 'UK837', 'icao': 'VTI837', 'codeshared': None}",,
